frame,video_seconds,track_id,class,confidence,x1,y1,x2,y2,in_watch_region,segment
9810,327.0,477,truck,0.7943,682,81,754,160,1,2
9810,327.0,479,car,0.6325,632,130,661,158,1,2
9811,327.033,480,car,0.7491,757,128,831,178,0,2
9811,327.033,477,truck,0.7609,681,78,757,160,1,2
9811,327.033,479,car,0.6981,632,129,661,158,1,2
9812,327.067,480,car,0.7431,759,127,835,179,0,2
9812,327.067,477,truck,0.7294,681,75,758,160,1,2
9812,327.067,479,car,0.6894,631,129,661,157,1,2
9813,327.1,480,car,0.8294,761,126,841,181,0,2
9813,327.1,477,truck,0.7256,680,74,758,160,1,2
9813,327.1,479,car,0.665,631,129,658,157,1,2
9814,327.133,480,car,0.8148,763,126,848,182,0,2
9814,327.133,477,truck,0.7127,680,74,758,159,1,2
9815,327.167,480,car,0.7423,766,125,853,182,0,2
9815,327.167,477,truck,0.7113,680,74,758,159,1,2
9816,327.2,480,car,0.8633,769,123,859,183,0,2
9816,327.2,477,truck,0.5846,681,74,757,157,1,2
9817,327.233,480,car,0.8721,774,122,867,184,0,2
9817,327.233,477,truck,0.6059,679,70,758,155,1,2
9818,327.267,480,car,0.859,775,120,874,185,0,2
9818,327.267,477,truck,0.613,678,67,758,154,1,2
9819,327.3,480,car,0.8487,779,119,882,186,0,2
9819,327.3,477,truck,0.6926,679,65,759,152,1,2
9820,327.333,480,car,0.8554,785,117,894,186,0,2
9820,327.333,477,truck,0.7503,678,63,761,151,0,2
9821,327.367,480,car,0.7813,789,115,902,187,0,2
9821,327.367,477,truck,0.7744,678,61,762,151,0,2
9822,327.4,480,car,0.8613,794,114,912,190,0,2
9822,327.4,477,truck,0.7418,677,59,763,151,0,2
9823,327.433,480,car,0.8222,801,113,925,192,0,2
9823,327.433,477,truck,0.7527,677,58,763,151,0,2
9824,327.467,480,car,0.863,806,113,934,193,0,2
9824,327.467,477,truck,0.7419,677,58,765,151,0,2
9825,327.5,480,car,0.8635,813,112,947,197,0,2
9825,327.5,477,truck,0.6624,677,56,767,150,0,2
9826,327.533,480,car,0.8829,822,113,965,201,0,2
9826,327.533,477,truck,0.6983,675,53,770,151,0,2
9827,327.567,480,car,0.8625,829,112,977,203,0,2
9827,327.567,477,truck,0.6964,675,51,771,151,0,2
9828,327.6,480,car,0.8926,837,112,997,209,0,2
9828,327.6,477,truck,0.5504,675,50,774,151,0,2
9829,327.633,480,car,0.8993,848,112,1018,215,0,2
9829,327.633,477,bus,0.5182,675,47,778,151,0,2
9830,327.667,480,car,0.8967,857,113,1037,219,0,2
9830,327.667,477,bus,0.7305,677,46,781,152,0,2
9831,327.7,480,car,0.8854,870,114,1061,227,0,2
9831,327.7,477,bus,0.7428,677,43,783,152,0,2
9832,327.733,480,car,0.9065,883,114,1091,237,0,2
9832,327.733,477,bus,0.6428,678,43,786,153,0,2
9833,327.767,480,car,0.9098,894,115,1114,243,0,2
9833,327.767,477,bus,0.8364,678,42,787,153,0,2
9834,327.8,480,car,0.8989,907,117,1149,256,0,2
9834,327.8,477,bus,0.6125,678,40,792,154,0,2
9835,327.833,480,car,0.8782,928,117,1189,265,0,2
9835,327.833,477,bus,0.7654,678,38,797,155,0,2
9836,327.867,480,car,0.8178,945,119,1217,271,0,2
9836,327.867,477,truck,0.6142,678,33,800,155,0,2
9837,327.9,480,car,0.9038,971,121,1248,273,0,2
9837,327.9,477,bus,0.841,679,32,805,157,0,2
9838,327.933,480,car,0.9085,993,125,1265,272,0,2
9838,327.933,477,truck,0.6662,680,30,809,157,0,2
9839,327.967,480,car,0.8836,1005,127,1275,273,0,2
9839,327.967,477,bus,0.6785,681,29,813,158,0,2
9839,327.967,485,truck,0.5316,679,29,815,157,0,2
9840,328.0,480,car,0.7143,1025,131,1280,273,0,2
9840,328.0,477,bus,0.7702,682,26,817,159,0,2
9841,328.033,480,car,0.7981,1053,141,1280,272,0,2
9841,328.033,477,truck,0.5446,682,24,822,160,0,2
9842,328.067,477,bus,0.5198,683,23,826,161,0,2
9842,328.067,486,truck,0.4889,680,23,830,161,0,2
9843,328.1,-1,bus,0.7746,680,21,838,162,0,2
9844,328.133,477,bus,0.5791,686,16,840,163,0,2
9845,328.167,477,bus,0.5379,687,15,845,165,0,2
9846,328.2,477,bus,0.5484,689,13,853,166,0,2
9846,328.2,487,truck,0.5287,685,13,858,166,0,2
9847,328.233,-1,truck,0.8219,686,9,869,168,0,2
9848,328.267,477,truck,0.7156,693,8,863,168,0,2
9849,328.3,477,truck,0.7256,696,6,873,169,0,2
9850,328.333,477,truck,0.6786,701,3,885,171,0,2
9851,328.367,477,truck,0.8283,703,2,891,174,0,2
9852,328.4,477,truck,0.6252,704,1,899,176,0,2
9853,328.433,477,truck,0.7393,707,1,909,178,0,2
9854,328.467,477,truck,0.7449,710,1,918,181,0,2
9855,328.5,477,truck,0.764,712,1,929,185,0,2
9856,328.533,477,truck,0.7146,718,1,942,187,0,2
9857,328.567,477,truck,0.7793,719,1,951,190,0,2
9858,328.6,477,truck,0.8104,721,0,963,194,0,2
9859,328.633,477,truck,0.7309,720,0,971,198,0,2
9860,328.667,477,truck,0.8137,720,0,979,201,0,2
9861,328.7,477,truck,0.7507,721,0,990,206,0,2
9861,328.7,489,cell phone,0.471,878,354,1214,641,0,2
9862,328.733,477,truck,0.5566,729,1,1008,210,0,2
9862,328.733,489,cell phone,0.5461,881,354,1214,638,0,2
9863,328.767,477,truck,0.6168,739,1,1035,216,0,2
9863,328.767,489,cell phone,0.4774,881,355,1214,638,0,2
9864,328.8,477,truck,0.6817,735,1,1046,224,0,2
9864,328.8,489,cell phone,0.3678,883,355,1214,635,0,2
9866,328.867,477,truck,0.4234,702,2,1010,230,0,2
9867,328.9,-1,truck,0.3633,715,1,1265,245,0,2
9868,328.933,477,truck,0.5498,786,3,1150,254,0,2
9869,328.967,477,truck,0.7788,794,3,1191,264,0,2
9869,328.967,489,cell phone,0.336,870,359,1224,662,0,2
9870,329.0,477,truck,0.7469,792,3,1214,270,0,2
9871,329.033,477,truck,0.6688,787,3,1227,274,0,2
9871,329.033,489,cell phone,0.3126,871,360,1219,658,0,2
9872,329.067,477,truck,0.7674,782,2,1237,274,0,2
9872,329.067,489,cell phone,0.4003,871,359,1221,661,0,2
9873,329.1,477,truck,0.6156,778,2,1241,274,0,2
9874,329.133,477,truck,0.5064,775,2,1247,274,0,2
9874,329.133,489,cell phone,0.4665,873,358,1216,655,0,2
9875,329.167,489,cell phone,0.4193,874,358,1214,651,0,2
9876,329.2,489,cell phone,0.3632,875,357,1214,649,0,2
9877,329.233,477,truck,0.7714,777,3,1253,272,0,2
9878,329.267,477,truck,0.7301,774,3,1256,273,0,2
9878,329.267,489,cell phone,0.3408,871,357,1215,655,0,2
9879,329.3,477,truck,0.8715,775,3,1258,270,0,2
9880,329.333,477,truck,0.4787,777,3,1262,269,0,2
9881,329.367,477,truck,0.671,776,3,1265,270,0,2
9882,329.4,477,truck,0.4694,775,3,1267,271,0,2
9885,329.5,477,truck,0.5317,782,3,1277,271,0,2
9886,329.533,477,truck,0.5824,786,3,1278,269,0,2
9887,329.567,477,truck,0.5079,787,3,1280,270,0,2
9888,329.6,477,truck,0.7079,790,3,1280,271,0,2
9889,329.633,477,truck,0.7256,797,3,1280,271,0,2
9890,329.667,477,truck,0.7235,801,2,1280,270,0,2
9890,329.667,495,person,0.6014,323,405,504,715,0,2
9891,329.7,477,truck,0.5378,808,3,1280,270,0,2
9892,329.733,477,truck,0.5375,815,3,1280,272,0,2
9893,329.767,477,truck,0.4928,821,3,1280,273,0,2
9894,329.8,477,truck,0.4269,832,3,1280,271,0,2
9895,329.833,477,truck,0.5733,845,3,1280,270,0,2
9896,329.867,477,truck,0.6326,856,3,1280,266,0,2
9897,329.9,477,truck,0.7915,870,2,1280,265,0,2
9897,329.9,495,person,0.6136,320,400,501,712,0,2
9898,329.933,477,truck,0.7765,887,2,1280,265,0,2
9899,329.967,477,truck,0.7594,901,3,1280,266,0,2
9900,330.0,477,truck,0.7465,921,3,1280,266,0,2
9906,330.2,495,person,0.6032,322,398,506,713,0,2
9912,330.4,-1,person,0.6298,322,389,1112,715,0,2
9913,330.433,496,person,0.6688,322,389,1113,715,0,2
9914,330.467,496,person,0.6617,320,386,1115,715,0,2
9914,330.467,497,cell phone,0.4077,888,347,1209,614,0,2
9915,330.5,496,person,0.6124,321,386,1117,715,0,2
9916,330.533,497,cell phone,0.3297,878,347,1219,630,0,2
9917,330.567,497,cell phone,0.4282,874,349,1222,637,0,2
9918,330.6,496,person,0.6393,322,386,1115,715,0,2
9922,330.733,-1,motorcycle,0.3202,5,6,1174,709,0,2
9925,330.833,-1,clock,0.3692,103,329,253,534,0,2
9926,330.867,499,clock,0.354,104,329,251,533,0,2
9928,330.933,499,clock,0.4793,105,330,250,530,0,2
9929,330.967,499,clock,0.3075,106,334,247,527,0,2
9931,331.033,499,clock,0.3177,114,335,227,488,0,2
9934,331.133,-1,cell phone,0.3303,960,354,1187,575,0,2
9940,331.333,499,clock,0.5429,109,330,221,480,0,2
9942,331.4,499,clock,0.5068,107,330,221,479,0,2
9943,331.433,-1,car,0.6964,690,75,730,113,0,2
9944,331.467,501,car,0.6509,693,75,731,111,0,2
9960,332.0,-1,cell phone,0.5764,969,350,1207,678,0,2
9962,332.067,-1,airplane,0.3621,3,10,1270,706,0,2
9963,332.1,503,airplane,0.6462,0,11,1189,699,0,2
9965,332.167,503,airplane,0.4038,0,9,1189,706,0,2
9969,332.3,503,person,0.6445,286,263,1098,712,0,2
9970,332.333,501,car,0.653,710,71,753,110,0,2
9971,332.367,501,car,0.6856,710,71,754,111,0,2
9972,332.4,501,car,0.6817,710,70,755,111,0,2
9973,332.433,501,car,0.7038,710,70,755,110,0,2
9973,332.433,503,person,0.6128,312,282,1094,715,0,2
9974,332.467,501,car,0.7078,710,70,755,110,0,2
9975,332.5,501,car,0.6878,710,70,755,110,0,2
9976,332.533,501,car,0.6575,711,71,755,110,0,2
9977,332.567,501,car,0.6231,711,71,755,109,0,2
9979,332.633,501,car,0.603,710,70,758,111,0,2
9980,332.667,501,car,0.6759,710,70,758,112,0,2
9981,332.7,501,car,0.6525,710,71,759,112,0,2
9981,332.7,503,person,0.6421,319,286,1091,715,0,2
9983,332.767,501,car,0.6421,710,71,759,113,0,2
9986,332.867,501,car,0.6662,707,72,759,115,0,2
9987,332.9,501,car,0.749,709,72,760,115,0,2
9988,332.933,501,car,0.7392,709,72,760,115,0,2
9989,332.967,501,car,0.7217,709,73,760,115,0,2
9990,333.0,501,car,0.7238,709,73,760,117,0,2
9991,333.033,501,car,0.6043,709,74,760,118,0,2
9994,333.133,503,person,0.6056,321,282,1097,713,0,2
9994,333.133,501,car,0.6248,706,75,761,121,0,2
9999,333.3,-1,airplane,0.4879,6,9,1256,705,0,2
10005,333.5,-1,airplane,0.3675,5,8,1262,712,0,2
10006,333.533,506,airplane,0.3273,14,8,1263,707,0,2
10009,333.633,501,car,0.6901,697,80,759,130,0,2
10009,333.633,506,airplane,0.3723,9,9,1265,712,0,2
10010,333.667,501,car,0.6189,697,80,759,130,0,2
10011,333.7,501,car,0.6573,697,81,759,130,0,2
10012,333.733,501,car,0.7172,697,81,759,131,0,2
10013,333.767,501,car,0.622,697,81,760,131,0,2
10014,333.8,501,car,0.71,697,81,760,131,0,2
10015,333.833,501,car,0.6806,698,82,761,133,0,2
10017,333.9,506,airplane,0.491,2,8,1247,704,0,2
10021,334.033,501,car,0.661,701,81,768,134,0,2
10022,334.067,501,car,0.6667,701,81,771,135,0,2
10023,334.1,501,car,0.617,701,82,770,135,0,2
10024,334.133,501,car,0.6277,701,83,771,135,0,2
10025,334.167,501,car,0.644,701,83,771,136,0,2
10026,334.2,501,car,0.6761,701,83,771,136,0,2
10027,334.233,501,car,0.6915,699,83,771,137,0,2
10028,334.267,501,car,0.6924,699,83,773,138,0,2
10029,334.3,501,car,0.6924,701,83,774,138,0,2
10030,334.333,501,car,0.7133,702,83,776,138,0,2
10031,334.367,501,car,0.6164,701,82,777,139,0,2
10039,334.633,501,car,0.6109,712,83,790,142,0,2
10040,334.667,501,car,0.6758,713,83,791,142,0,2
10041,334.7,501,car,0.7608,712,83,790,142,0,2
10042,334.733,501,car,0.764,713,85,790,142,0,2
10043,334.767,501,car,0.8005,713,83,791,142,0,2
10044,334.8,501,car,0.6882,714,85,792,142,0,2
10047,334.9,501,car,0.6248,715,85,797,143,0,2
10050,335.0,501,car,0.6153,718,83,805,145,0,2
10053,335.1,501,car,0.7377,723,83,813,147,0,2
10054,335.133,501,car,0.7575,725,82,815,147,0,2
10055,335.167,501,car,0.7249,727,82,817,147,0,2
10057,335.233,501,car,0.6728,730,82,821,149,0,2
10058,335.267,508,airplane,0.3921,0,9,1264,709,0,2
10058,335.267,501,car,0.6801,730,83,823,150,0,2
10059,335.3,501,car,0.7169,734,83,826,150,0,2
10060,335.333,501,car,0.7118,736,83,830,151,0,2
10061,335.367,501,car,0.6841,739,83,833,152,0,2
10062,335.4,501,car,0.7839,739,83,834,152,0,2
10063,335.433,501,car,0.8354,739,85,834,152,0,2
10064,335.467,501,car,0.8305,741,85,835,153,0,2
10065,335.5,501,car,0.7775,741,85,838,153,0,2
10066,335.533,501,car,0.788,742,85,841,155,0,2
10067,335.567,501,car,0.7556,743,86,842,155,0,2
10068,335.6,501,car,0.7628,744,85,846,157,0,2
10069,335.633,501,car,0.6892,747,85,849,157,0,2
10070,335.667,501,car,0.6389,749,86,850,157,0,2
10071,335.7,501,car,0.707,750,86,853,158,0,2
10073,335.767,-1,cell phone,0.3219,805,464,889,552,0,2
10075,335.833,501,car,0.7157,752,86,866,166,0,2
10076,335.867,501,car,0.6831,752,86,870,168,0,2
10077,335.9,501,car,0.8273,753,87,872,170,0,2
10078,335.933,501,car,0.8602,757,87,872,169,0,2
10079,335.967,501,car,0.8753,758,88,874,169,0,2
10080,336.0,501,car,0.8826,759,88,875,170,0,2
10081,336.033,501,car,0.8895,759,88,877,173,0,2
10082,336.067,501,car,0.8924,759,89,878,174,0,2
10083,336.1,501,car,0.8651,760,89,880,175,0,2
10084,336.133,501,car,0.8372,760,91,882,176,0,2
10085,336.167,501,car,0.8463,761,91,882,177,0,2
10086,336.2,501,car,0.7703,760,93,883,178,0,2
10087,336.233,501,car,0.8166,761,93,886,179,0,2
10088,336.267,501,car,0.847,761,93,887,181,0,2
10089,336.3,501,car,0.8623,761,93,890,183,0,2
10090,336.333,501,car,0.8522,761,94,893,184,0,2
10091,336.367,501,car,0.8678,762,94,896,185,0,2
10092,336.4,501,car,0.8554,763,94,899,187,0,2
10093,336.433,501,car,0.887,766,94,904,189,0,2
10094,336.467,501,car,0.8862,767,94,906,189,0,2
10095,336.5,501,car,0.8667,768,94,910,190,0,2
10096,336.533,501,car,0.8556,770,95,912,191,0,2
10097,336.567,501,car,0.8586,771,95,914,191,0,2
10098,336.6,501,car,0.8516,774,95,918,192,0,2
10099,336.633,501,car,0.8613,775,96,922,194,0,2
10100,336.667,501,car,0.8799,775,96,925,197,0,2
10101,336.7,501,car,0.8788,775,96,930,200,0,2
10102,336.733,501,car,0.8679,777,96,935,200,0,2
10103,336.767,501,car,0.8806,778,95,938,201,0,2
10104,336.8,501,car,0.8811,779,95,943,203,0,2
10105,336.833,501,car,0.8671,784,95,947,203,0,2
10106,336.867,501,car,0.8873,785,95,953,205,0,2
10107,336.9,501,car,0.8975,786,95,959,207,0,2
10108,336.933,501,car,0.8824,790,95,963,209,0,2
10109,336.967,501,car,0.8835,790,95,968,210,0,2
10110,337.0,501,car,0.8824,791,95,971,213,0,2
10111,337.033,501,car,0.8845,792,95,977,215,0,2
10112,337.067,501,car,0.8766,794,96,981,215,0,2
10112,337.067,512,airplane,0.5494,14,8,1206,706,0,2
10113,337.1,501,car,0.8564,795,95,989,219,0,2
10114,337.133,501,car,0.8748,795,95,998,224,0,2
10115,337.167,501,car,0.8681,797,95,1002,227,0,2
10116,337.2,501,car,0.8789,800,95,1009,230,0,2
10117,337.233,501,car,0.8591,805,95,1017,231,0,2
10118,337.267,501,car,0.8763,808,95,1022,231,0,2
10118,337.267,512,airplane,0.3354,14,9,1219,714,0,2
10119,337.3,501,car,0.8674,811,95,1030,233,0,2
10120,337.333,501,car,0.8703,815,95,1038,234,0,2
10121,337.367,501,car,0.8719,818,95,1043,235,0,2
10122,337.4,501,car,0.8722,822,95,1054,239,0,2
10123,337.433,501,car,0.8688,824,94,1065,243,0,2
10124,337.467,501,car,0.8721,825,93,1073,247,0,2
10125,337.5,501,car,0.8741,830,93,1082,249,0,2
10126,337.533,501,car,0.8754,832,93,1096,256,0,2
10127,337.567,501,car,0.9072,835,93,1107,258,0,2
10128,337.6,501,car,0.868,840,93,1118,262,0,2
10129,337.633,501,car,0.8745,845,94,1127,265,0,2
10130,337.667,501,car,0.8704,848,94,1134,266,0,2
10131,337.7,501,car,0.8792,857,94,1145,266,0,2
10132,337.733,501,car,0.8856,865,94,1159,267,0,2
10133,337.767,501,car,0.8797,872,94,1168,267,0,2
10134,337.8,501,car,0.8706,881,94,1182,267,0,2
10135,337.833,501,car,0.8687,889,95,1194,267,0,2
10136,337.867,501,car,0.8396,894,96,1205,269,0,2
10137,337.9,501,car,0.7999,906,97,1223,270,0,2
10138,337.933,501,car,0.7845,919,97,1233,265,0,2
10139,337.967,501,car,0.7824,926,98,1250,270,0,2
10140,338.0,501,car,0.7182,936,101,1258,267,0,2
10141,338.033,501,car,0.8324,930,102,1259,269,0,2
10142,338.067,501,car,0.7127,930,102,1262,269,0,2
10147,338.233,501,car,0.742,960,111,1277,270,0,2
10148,338.267,501,car,0.8238,962,113,1275,270,0,2
10149,338.3,501,car,0.7942,961,115,1280,278,0,2
10150,338.333,501,car,0.6812,969,115,1280,275,0,2
10151,338.367,-1,airplane,0.3478,5,9,1249,705,0,2
10155,338.5,-1,cell phone,0.5808,936,357,1155,698,0,2
10163,338.767,-1,bottle,0.3655,342,403,456,647,0,2
10177,339.233,-1,person,0.6039,389,296,1051,711,0,2
10194,339.8,-1,cell phone,0.6197,925,350,1194,698,0,2
10195,339.833,-1,airplane,0.3002,2,16,1267,710,0,2
10208,340.267,-1,person,0.6579,264,296,987,711,0,2
10209,340.3,519,car,0.6116,245,249,1045,705,0,2
10215,340.5,519,car,0.6348,199,200,1097,698,0,2
10217,340.567,519,car,0.6562,56,281,818,702,0,2
10220,340.667,519,car,0.6274,109,208,1039,707,0,2
10228,340.933,519,airplane,0.754,0,15,1272,701,0,2
10234,341.133,-1,person,0.6077,2,304,750,710,0,2
10240,341.333,-1,car,0.6779,0,309,745,711,0,2
10242,341.4,-1,person,0.6267,1,314,746,711,0,2
10248,341.6,519,car,0.6164,81,182,1110,705,0,2
10257,341.9,519,person,0.6928,89,301,904,709,0,2
10258,341.933,519,person,0.6182,111,307,915,709,0,2
10285,342.833,-1,airplane,0.3936,0,5,1266,717,0,2
10287,342.9,-1,car,0.6399,1,160,1253,709,0,2
10291,343.033,-1,airplane,0.5945,0,2,1272,717,0,2
10292,343.067,525,airplane,0.3355,5,2,1274,714,0,2
10295,343.167,525,car,0.62,126,153,1123,707,0,2
10296,343.2,525,car,0.7785,134,171,1112,707,0,2
10297,343.233,525,car,0.7299,133,177,1111,706,0,2
10312,343.733,-1,motorcycle,0.3148,2,207,1097,707,0,2
10313,343.767,526,motorcycle,0.369,0,201,1082,709,0,2
10331,344.367,526,motorcycle,0.3584,0,136,1243,711,0,2
10341,344.7,526,airplane,0.3634,0,97,1280,705,0,2
10342,344.733,526,airplane,0.3027,0,88,1280,704,0,2
10344,344.8,526,airplane,0.4342,0,58,1280,704,0,2
10345,344.833,526,airplane,0.357,0,63,1280,706,0,2
10353,345.1,526,airplane,0.4444,0,73,1280,710,0,2
10354,345.133,526,airplane,0.6043,0,59,1280,709,0,2
10355,345.167,526,airplane,0.5961,0,58,1280,709,0,2
10356,345.2,526,airplane,0.4115,0,29,1280,707,0,2
10363,345.433,526,motorcycle,0.3531,0,33,1280,709,0,2
10366,345.533,526,airplane,0.3234,0,26,1280,711,0,2
10372,345.733,526,motorcycle,0.4362,0,40,1257,706,0,2
10378,345.933,526,motorcycle,0.329,0,47,1237,710,0,2
10379,345.967,526,motorcycle,0.4497,0,40,1266,711,0,2
10382,346.067,526,motorcycle,0.3344,0,30,1267,710,0,2
10397,346.567,526,airplane,0.3579,0,8,1280,715,0,2
10402,346.733,526,motorcycle,0.3097,0,19,1280,709,0,2
10403,346.767,526,motorcycle,0.4119,0,19,1273,709,0,2
10404,346.8,526,airplane,0.3856,0,14,1280,712,0,2
10414,347.133,526,airplane,0.422,0,13,1280,711,0,2
10419,347.3,526,airplane,0.4502,1,11,1280,705,0,2
10420,347.333,526,airplane,0.4988,0,10,1280,709,0,2
10422,347.4,-1,oven,0.3543,158,263,1278,710,0,2
10440,348.0,526,motorcycle,0.3265,0,13,1234,712,0,2
10441,348.033,-1,oven,0.3435,155,254,1279,711,0,2
10458,348.6,526,airplane,0.3726,2,6,1279,713,0,2
10466,348.867,526,airplane,0.3665,3,9,1269,711,0,2
10469,348.967,526,motorcycle,0.3694,0,8,1251,711,0,2
10476,349.2,526,airplane,0.3597,8,10,1272,713,0,2
10479,349.3,526,airplane,0.4917,11,13,1272,712,0,2
10481,349.367,526,person,0.6739,243,256,1071,712,0,2
10483,349.433,-1,airplane,0.4884,5,14,1279,713,0,2
10484,349.467,531,airplane,0.3778,5,14,1279,713,0,2
10486,349.533,-1,cell phone,0.4077,943,362,1192,712,0,2
10488,349.6,-1,car,0.6626,521,115,547,135,1,2
10489,349.633,533,car,0.6441,521,115,549,135,1,2
10490,349.667,533,car,0.6446,521,115,549,135,1,2
10491,349.7,533,car,0.6464,522,115,550,135,1,2
10492,349.733,533,car,0.6807,526,115,551,134,1,2
10493,349.767,534,cell phone,0.4201,803,349,1122,686,0,2
10494,349.8,534,cell phone,0.3208,806,353,1129,696,0,2
10497,349.9,534,cell phone,0.414,807,361,1129,702,0,2
10500,350.0,-1,car,0.6403,567,114,605,147,1,2
10501,350.033,535,car,0.6503,568,114,606,149,1,2
10501,350.033,533,car,0.6422,538,117,566,135,1,2
10501,350.033,534,cell phone,0.4262,806,362,1127,703,0,2
10502,350.067,535,car,0.6239,568,113,607,149,1,2
10502,350.067,534,cell phone,0.5242,803,362,1126,704,0,2
10503,350.1,535,car,0.6484,568,114,608,149,1,2
10503,350.1,534,cell phone,0.3186,806,362,1123,699,0,2
10504,350.133,535,car,0.6962,569,114,608,150,1,2
10505,350.167,535,car,0.673,569,115,608,150,1,2
10506,350.2,535,car,0.6261,569,114,609,150,1,2
10506,350.2,534,person,0.6079,760,413,1035,710,0,2
10507,350.233,534,person,0.6352,754,422,1018,711,0,2
10508,350.267,534,person,0.6549,755,426,1013,712,0,2
10509,350.3,534,person,0.6324,758,427,1010,712,0,2
10510,350.333,534,person,0.6477,760,427,1009,712,0,2
10511,350.367,534,person,0.6334,762,427,1009,712,0,2
10514,350.467,534,person,0.6133,766,424,1014,712,0,2
10515,350.5,534,person,0.6383,767,424,1013,712,0,2
10516,350.533,534,person,0.6766,768,425,1010,712,0,2
10517,350.567,534,person,0.6815,769,426,1008,712,0,2
10518,350.6,534,person,0.6972,769,426,1007,712,0,2
10519,350.633,534,person,0.6272,769,425,1006,712,0,2
10520,350.667,534,person,0.6332,768,424,1005,712,0,2
10521,350.7,534,person,0.635,768,424,1003,712,0,2
10522,350.733,534,person,0.6443,766,425,1000,711,0,2
10523,350.767,534,person,0.6126,763,426,995,711,0,2
10525,350.833,-1,cell phone,0.3978,803,369,1146,683,0,2
10526,350.867,537,cell phone,0.3787,803,369,1145,682,0,2
10530,351.0,537,cell phone,0.4286,822,359,1137,647,0,2
10531,351.033,537,cell phone,0.3594,826,357,1143,643,0,2
10533,351.1,537,cell phone,0.3106,838,357,1142,631,0,2
10534,351.133,534,person,0.6096,774,411,1016,711,0,2
10535,351.167,534,person,0.6462,776,413,1015,711,0,2
10536,351.2,534,person,0.6722,776,416,1011,711,0,2
10536,351.2,537,cell phone,0.5553,826,361,1150,649,0,2
10537,351.233,534,person,0.6593,776,421,1006,711,0,2
10537,351.233,537,cell phone,0.4089,819,363,1150,656,0,2
10538,351.267,534,person,0.6418,777,423,1005,711,0,2
10538,351.267,537,cell phone,0.3817,817,365,1151,659,0,2
10539,351.3,537,cell phone,0.5164,816,367,1152,664,0,2
10541,351.367,537,cell phone,0.3466,825,370,1149,654,0,2
10544,351.467,-1,truck,0.3368,578,118,629,158,1,2
10548,351.6,534,person,0.6774,784,424,1009,712,0,2
10549,351.633,534,person,0.6835,784,425,1007,712,0,2
10550,351.667,534,person,0.7133,784,426,1005,712,0,2
10551,351.7,534,person,0.7235,785,427,1003,712,0,2
10552,351.733,534,person,0.687,786,429,1002,712,0,2
10552,351.733,537,cell phone,0.4214,827,375,1163,670,0,2
10553,351.767,534,person,0.6691,787,429,1002,712,0,2
10553,351.767,537,cell phone,0.4564,827,375,1166,673,0,2
10554,351.8,534,person,0.6669,790,430,1001,712,0,2
10555,351.833,534,person,0.6625,791,430,1002,712,0,2
10556,351.867,534,person,0.6342,792,430,1002,712,0,2
10557,351.9,534,person,0.612,793,429,1005,712,0,2
10558,351.933,-1,car,0.6099,590,123,640,166,1,2
10558,351.933,-1,bus,0.3157,770,122,917,170,0,2
10560,352.0,534,person,0.6653,797,430,1006,712,0,2
10561,352.033,534,person,0.6426,797,431,1006,712,0,2
10562,352.067,534,person,0.6449,797,430,1005,712,0,2
10563,352.1,534,person,0.6038,798,430,1005,712,0,2
10568,352.267,-1,car,0.6532,594,127,648,173,1,2
10569,352.3,542,car,0.6183,595,128,649,173,1,2
10571,352.367,542,car,0.63,595,128,651,175,1,2
10572,352.4,-1,traffic light,0.3244,1040,0,1219,62,0,2
10573,352.433,544,traffic light,0.4562,1038,0,1223,64,0,2
10573,352.433,542,car,0.6072,597,128,651,175,1,2
10574,352.467,544,traffic light,0.5296,1034,0,1224,65,0,2
10574,352.467,542,car,0.6199,597,128,653,175,1,2
10575,352.5,544,traffic light,0.5041,1038,0,1222,64,0,2
10575,352.5,542,car,0.624,599,128,653,174,1,2
10576,352.533,544,traffic light,0.4134,1043,0,1216,59,0,2
10577,352.567,544,traffic light,0.4608,1047,1,1214,57,0,2
10578,352.6,544,traffic light,0.3158,1051,0,1213,55,0,2
10590,353.0,542,car,0.6628,605,122,664,173,1,2
10591,353.033,542,car,0.6512,606,121,665,173,1,2
10592,353.067,542,car,0.6565,606,121,665,173,1,2
10593,353.1,542,car,0.6799,607,121,666,173,1,2
10594,353.133,542,car,0.6774,608,121,667,173,1,2
10595,353.167,542,car,0.6498,609,121,667,173,1,2
10596,353.2,542,car,0.6209,609,121,670,174,1,2
10597,353.233,542,car,0.6908,610,121,671,175,1,2
10598,353.267,542,car,0.6833,610,121,673,175,1,2
10599,353.3,542,car,0.7415,611,120,673,175,1,2
10600,353.333,542,car,0.6615,613,120,675,175,1,2
10601,353.367,542,car,0.6648,614,121,675,175,1,2
10602,353.4,542,car,0.6497,613,121,675,176,1,2
10603,353.433,542,car,0.7183,613,121,677,176,1,2
10604,353.467,542,car,0.706,613,121,677,176,1,2
10605,353.5,542,car,0.691,615,121,677,175,1,2
10606,353.533,542,car,0.6897,615,121,677,175,1,2
10607,353.567,542,car,0.6497,616,121,677,175,1,2
10608,353.6,542,car,0.6323,616,121,677,175,1,2
10609,353.633,542,car,0.6473,616,121,677,175,1,2
10610,353.667,542,car,0.6668,615,121,678,176,1,2
10611,353.7,542,car,0.7231,616,121,678,177,1,2
10612,353.733,542,car,0.7205,616,122,679,177,1,2
10613,353.767,542,car,0.7297,616,122,679,177,1,2
10614,353.8,542,car,0.7378,616,122,679,178,1,2
